e0a491c1296874a1aca51cc68452f12a4d950029,include/linux/raid/pq.h,3,0,1996
468ed2b0c85ec4310b429e60358213b6d077289e,security/keys/Makefile,1,0,122
9671f09921d93e722a28ae9610d478e092ac5466,drivers/tty/serial/lpc32xx_hs.c,1,1,10611
61686124f47d7c4b78610346c5f8f9d8a6d46bb5,include/acpi/acresrc.h,2,2,418
4cebec609aea6dff23e67a42b6516d852fa87d07,drivers/tty/Makefile,1,0,206
95813b8faa0cd315f61a8b9d9c523792370b693e,mm/Kconfig.debug,13,0,2269
cfaa72952fa7b44aa5d967cbc266110900552aef,fs/btrfs/mkfs.c,4,2,12074
be1f7c8d7e2bc8b8c76846aa6f276e8d2ef8975a,drivers/cpufreq/exynos4x12-cpufreq.c,4,7,8462
ab3c3587f8cda9083209a61dbe3a4407d3cada10,security/keys/Makefile,1,0,122
79a73d188726b473ca3bf483244bc96096831905,security/keys/Makefile,1,1,7680
107177b14d8179f864315fc4daed9da777ed30c2,arch/arc/kernel/intc-arcv2.c,4,6,537
715a022703e2d2e2e8e607fcd82f483bf8494202,drivers/net/ethernet/broadcom/bcmsysport.h,0,1,62
9d34c1cb01ddef8e99c7855513a578c066f8300f,drivers/net/ethernet/broadcom/bcmsysport.h,1,1,81
3768f3689fc76ecea17414936dff7a02746a4355,fs/btrfs/mkfs.c,119,8,12074
80f93c7b0f4599ffbdac8d964ecd1162b8b618b9,drivers/media/rc/st_rc.c,395,0,8854
bd7b9f91ddc2d08381a853bd33b3ce7d0012b1df,drivers/staging/gma500/psb_drm.h,13,0,1022
84b1fd103dbbe01b5905db1444d3fc8afa9a7207,drivers/char/drm/drm_sysfs.c,2,2,13444
f210973bb6d17aa220c797e8ea23d127d96859b7,drivers/char/drm/drm_sysfs.c,1,0,20927
2c4f829b0ce3d2fb447acca823e141094a50daa5,arch/blackfin/mach-common/ints-priority-dc.c,0,484,1395
24f73c92a990ecd3d1bb846267780a264d830065,drivers/char/drm/drm_sysfs.c,35,8,3547
50df4d8b0f6e1971b930f3158c9ee0e4263e636d,drivers/acpi/utilities/utresrc.c,1,0,418
8200e38a0cbf95dd2acaa565badb9b6a71c0e9c3,drivers/tty/Makefile,1,0,206
ac7e7d5a88b9db7b7557e22893cdf94013fafa31,drivers/staging/rt2870/common/cmm_info.c,0,322,12581
b21cb324f141d16833137ef0355f686efb9bd84f,drivers/char/hw_random/atmel-rng.c,1,11,6158
d2653e92732bd3911feff6bee5e23dbf959381db,drivers/rtc/rtc-s35390a.c,1,1,9086
3c030beabf937b1d3b4ecaedfd1fb2f1e2aa0c70,arch/arm/mach-omap2/omap-hotplug.c,2,6,3136
60b129d7bfa3e20450816983bd52c49bb0bc1c21,drivers/rtc/rtc-s35390a.c,1,1,9086
6c483de1b3c41e939b735df1861759815e125304,drivers/bluetooth/btintel.h,7,0,2705
282361a046edd9d58a134f358a3f65a7cb8655d9,drivers/tty/Makefile,2,0,12414
6d983feab80948cdd0e3920c40d453a6436eeb23,scripts/package/buildtar,111,0,20060
5a0e3ad6af8660be21ca98a971cd00f331318c05,drivers/staging/dt3155/dt3155_isr.c,1,1,26
da8e77f5e945ee92a6225c18f545630e07fc41bc,drivers/media/rc/st_rc.c,0,1,830
6ccb5d7c62845788be9aafef26132333a07708bb,drivers/staging/rt2860/sta/wpa.c,3,1,11319
9af39713feb53da96ba23fa94a73ffd0de50a815,drivers/media/common/saa7146_vbi.c,1,1,294
585954f8b808def857771037392c1621f167fa92,drivers/net/ethernet/intel/i40evf/i40e_virtchnl.h,41,3,103
03a8127ebaf0681081386ea8c4073b40dd73f90f,drivers/staging/rt2870/common/cmm_info.c,1,11,12581
ab4382d27412e7e3e7c936e8d50d8888dfac3df8,drivers/tty/Makefile,1,0,12414
80b75545adbceffebaafaea066fcea651657a62b,drivers/staging/rt2870/common/cmm_info.c,0,31,12581
c55519ff75224222f4668c92ae3733059269f575,drivers/staging/rt2870/common/cmm_info.c,3712,0,12414
7e70cb4978507cf31d76b90e4cfb4c28cad87f0c,security/keys/Makefile,1,0,829
27471fdb32e77ecb92f09d4ac5757785b4dc33bc,drivers/idle/i7300_idle.c,674,0,17581
70eef90e494aa3a941cbc3c4e196dc367e01b089,drivers/staging/dt3155/dt3155_isr.c,25,21,15066
3e30148c3d524a9c1c63ca28261bc24c457eb07a,security/keys/Makefile,2,2,122
c2c1b4156a447f113ef4d167decce29399c2667c,drivers/media/dvb-frontends/drxd_hard.c,1,1,2075
a4cd16e2e8f0924d8e3a2391edc51556cad26d99,drivers/scsi/dpti.h,0,12,12955
bcd2982a0e2af8d0506271b439af4b568fc33fdc,drivers/char/hw_random/atmel-rng.c,1,1,1004
4898e640caf03fdbaf2122d5a33949bf3e4a5b34,drivers/tty/Makefile,1,1,3890
2a22b14edfdf1dce303ec48bb934a6a2edb278b5,drivers/mmc/sdhci.h,0,1,17042
1394f03221790a988afc3e4b3cb79f2e477246a9,arch/blackfin/mach-common/ints-priority-dc.c,476,0,18202
eb9fbcc6693ad73745198bbfc7c2b0e881580f59,drivers/power/bq24257_charger.c,74,18,3970
17d7a1123f0f6d532830152564cc812cc73db2f3,tools/perf/Documentation/perf-bench.txt,2,2,11807
0f65bec15b2184dcf98dbdbf03187057de842eb5,drivers/staging/rt2860/sta/wpa.c,136,136,12581
b82b6cca488074da3852e8a54fde1d9f74bf1557,drivers/cpuidle/cpuidle-calxeda.c,0,1,511
d606ef3fe0c57504b8e534c58498f73a6abc049a,include/linux/micrel_phy.h,16,0,592
6038f373a3dc1f1c26496e60b6c40b164716f07e,drivers/idle/i7300_idle.c,1,0,118
7a9eb20666317794d0279843fbd091af93907780,include/linux/pmem.h,17,52,197
351bbf99f245f4bada0edec3b0863146d71f06a9,drivers/media/platform/vsp1/vsp1_dl.c,3,7,644
